audio_path,queen_status,queen_presence,hive_number,device,datetime,hive_temp,hive_humidity,class_name
../archive/sound_files/sound_files/2022-07-13--02-07-17_2__segment2.wav,3,1,1,2,2022-07-13 2:07:17,18.32,44.55,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--10-20-57_2__segment0.wav,3,1,1,2,2022-07-07 10:20:57,44.57,28.45,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--05-46-18_2__segment3.wav,0,1,1,2,2022-06-25 5:46:18,20.74,35.79,Queenright
../archive/sound_files/sound_files/2022-07-05--07-52-11_2__segment3.wav,3,1,1,2,2022-07-05 7:52:11,28.64,47.74,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--09-43-41_2__segment3.wav,3,1,1,2,2022-07-10 9:43:41,44.41,25.42,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--17-38-05_2__segment0.wav,3,1,1,2,2022-07-10 17:38:05,33.44,26.54,Queen_Accepted
../archive/sound_files/sound_files/2022-07-15--02-05-35_2__segment1.wav,3,1,1,2,2022-07-15 2:05:35,17.77,35.55,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--11-13-54_2__segment4.wav,2,1,1,2,2022-06-28 11:13:54,43.52,17.67,Queen_New
../archive/sound_files/sound_files/2022-07-07--12-21-08_2__segment4.wav,3,1,1,2,2022-07-07 12:21:08,49.82,16.03,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--22-26-20_2__segment5.wav,2,1,1,2,2022-06-28 22:26:20,20.86,33.01,Queen_New
../archive/sound_files/sound_files/2022-07-05--11-49-30_2__segment4.wav,3,1,1,2,2022-07-05 11:49:30,44.58,24.31,Queen_Accepted
../archive/sound_files/sound_files/2022-06-29--15-12-27_2__segment4.wav,2,1,1,2,2022-06-29 15:12:27,30.99,25.97,Queen_New
../archive/sound_files/sound_files/2022-07-14--13-01-08_2__segment5.wav,3,1,1,2,2022-07-14 13:01:08,47.59,14.63,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--06-01-05_2__segment0.wav,3,1,1,2,2022-07-04 6:01:05,19.58,54.38,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--15-06-34_2__segment1.wav,0,1,1,2,2022-06-16 15:06:34,29.73,25.75,Queenright
../archive/sound_files/sound_files/2022-07-11--12-25-43_2__segment0.wav,3,1,1,2,2022-07-11 12:25:43,49.28,13.71,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--07-57-34_2__segment1.wav,3,1,1,2,2022-07-09 7:57:34,29.22,43.75,Queen_Accepted
../archive/sound_files/sound_files/2022-06-29--15-12-27_2__segment2.wav,2,1,1,2,2022-06-29 15:12:27,30.99,25.97,Queen_New
../archive/sound_files/sound_files/2022-07-12--11-18-02_2__segment4.wav,3,1,1,2,2022-07-12 11:18:02,51.57,15.2,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--19-00-10_2__segment0.wav,3,1,1,2,2022-07-14 19:00:10,25.97,33.42,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--09-43-58_2__segment4.wav,0,1,1,2,2022-06-25 9:43:58,31.81,36.64,Queenright
../archive/sound_files/sound_files/2022-06-24--13-01-17_2__segment1.wav,0,1,1,2,2022-06-24 13:01:17,39.65,21.54,Queenright
../archive/sound_files/sound_files/2022-07-11--07-27-46_2__segment1.wav,3,1,1,2,2022-07-11 7:27:46,27.42,43.79,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--21-01-03_2__segment0.wav,0,1,1,2,2022-06-16 21:01:03,20.02,43.7,Queenright
../archive/sound_files/sound_files/2022-07-05--07-52-11_2__segment4.wav,3,1,1,2,2022-07-05 7:52:11,28.64,47.74,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--20-16-51_2__segment5.wav,3,1,1,2,2022-07-07 20:16:51,22.86,35.2,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--03-50-31_2__segment0.wav,2,1,1,2,2022-06-30 3:50:31,21.16,32.39,Queen_New
../archive/sound_files/sound_files/2022-07-14--19-59-41_2__segment1.wav,3,1,1,2,2022-07-14 19:59:41,23.56,36.16,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--00-50-22_2__segment5.wav,0,1,1,2,2022-06-25 0:50:22,22.68,35.77,Queenright
../archive/sound_files/sound_files/2022-06-26--11-47-55_2__segment1.wav,1,0,1,2,2022-06-26 11:47:55,51.97,12.14,Queenless
../archive/sound_files/sound_files/2022-06-24--14-59-22_2__segment2.wav,0,1,1,2,2022-06-24 14:59:22,35.06,25.9,Queenright
../archive/sound_files/sound_files/2022-07-03--00-20-49_2__segment0.wav,3,1,1,2,2022-07-03 0:20:49,20.45,36.34,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--19-59-41_2__segment4.wav,3,1,1,2,2022-07-14 19:59:41,23.56,36.16,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--15-08-57_2__segment1.wav,3,1,1,2,2022-07-03 15:08:57,28.84,29.18,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--19-17-27_2__segment4.wav,3,1,1,2,2022-07-07 19:17:27,24.89,34.76,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--09-43-41_2__segment4.wav,3,1,1,2,2022-07-10 9:43:41,44.41,25.42,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--14-16-54_2__segment2.wav,1,0,1,2,2022-06-27 14:16:54,38.37,21.08,Queenless
../archive/sound_files/sound_files/2022-06-28--06-16-00_2__segment5.wav,2,1,1,2,2022-06-28 6:16:00,20.53,52.56,Queen_New
../archive/sound_files/sound_files/2022-07-14--14-01-51_2__segment1.wav,3,1,1,2,2022-07-14 14:01:51,38.75,22.6,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--01-52-10_2__segment3.wav,2,1,1,2,2022-06-30 1:52:10,21.22,31.72,Queen_New
../archive/sound_files/sound_files/2022-07-08--20-08-46_2__segment5.wav,3,1,1,2,2022-07-08 20:08:46,23.42,37.2,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--04-33-32_2__segment2.wav,1,0,1,2,2022-06-27 4:33:32,20.93,40.51,Queenless
../archive/sound_files/sound_files/2022-07-09--18-54-22_2__segment4.wav,3,1,1,2,2022-07-09 18:54:22,26.77,35.04,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--22-06-22_2__segment5.wav,3,1,1,2,2022-07-08 22:06:22,19.83,40.09,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--14-14-09_2__segment4.wav,3,1,1,2,2022-07-12 14:14:09,37.35,24.16,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--13-24-24_2__segment2.wav,3,1,1,2,2022-07-11 13:24:24,45.5,15.02,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--16-40-15_2__segment5.wav,2,1,1,2,2022-06-30 16:40:15,27.66,28.39,Queen_New
../archive/sound_files/sound_files/2022-06-26--10-48-36_2__segment4.wav,1,0,1,2,2022-06-26 10:48:36,49.68,15.42,Queenless
../archive/sound_files/sound_files/2022-07-13--09-02-04_2__segment1.wav,3,1,1,2,2022-07-13 9:02:04,36.91,38.12,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--19-10-34_2__segment1.wav,3,1,1,2,2022-07-03 19:10:34,23.02,35.64,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--19-52-59_2__segment4.wav,3,1,1,2,2022-07-04 19:52:59,26.55,38.84,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--11-49-30_2__segment1.wav,3,1,1,2,2022-07-05 11:49:30,44.58,24.31,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--12-59-39_2__segment2.wav,3,1,1,2,2022-07-09 12:59:39,47.17,15.58,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--05-21-31_2__segment3.wav,3,1,1,2,2022-07-12 5:21:31,17.9,46.58,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--08-49-43_2__segment3.wav,1,0,1,2,2022-06-26 8:49:43,37.48,36.42,Queenless
../archive/sound_files/sound_files/2022-07-14--14-01-51_2__segment4.wav,3,1,1,2,2022-07-14 14:01:51,38.75,22.6,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--19-08-31_2__segment1.wav,3,1,1,2,2022-07-12 19:08:31,26.91,37.45,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--20-52-03_2__segment5.wav,3,1,1,2,2022-07-04 20:52:03,24.03,44.74,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--09-49-13_2__segment4.wav,1,0,1,2,2022-06-26 9:49:13,45.21,23.14,Queenless
../archive/sound_files/sound_files/2022-06-15--13-28-45_2__segment4.wav,0,1,1,2,2022-06-15 13:28:45,45.29,12.58,Queenright
../archive/sound_files/sound_files/2022-07-02--19-24-53_2__segment1.wav,3,1,1,2,2022-07-02 19:24:53,22.68,40.04,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--16-07-49_2__segment4.wav,3,1,1,2,2022-07-08 16:07:49,31.01,28.25,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--03-47-58_2__segment3.wav,0,1,1,2,2022-06-25 3:47:58,21.56,35.97,Queenright
../archive/sound_files/sound_files/2022-07-09--02-02-58_2__segment5.wav,3,1,1,2,2022-07-09 2:02:58,17.3,40.26,Queen_Accepted
../archive/sound_files/sound_files/2022-06-15--12-30-15_2__segment1.wav,0,1,1,2,2022-06-15 12:30:15,49.86,10.31,Queenright
../archive/sound_files/sound_files/2022-07-05--04-55-09_2__segment3.wav,3,1,1,2,2022-07-05 4:55:09,20.48,48.12,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--22-59-34_2__segment2.wav,0,1,1,2,2022-06-16 22:59:34,19.91,52.48,Queenright
../archive/sound_files/sound_files/2022-07-11--08-28-20_2__segment2.wav,3,1,1,2,2022-07-11 8:28:20,37.45,35.05,Queen_Accepted
../archive/sound_files/sound_files/2022-06-29--04-21-17_2__segment4.wav,2,1,1,2,2022-06-29 4:21:17,19.27,31.81,Queen_New
../archive/sound_files/sound_files/2022-07-06--10-37-58_2__segment3.wav,3,1,1,2,2022-07-06 10:37:58,41.14,30.87,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--19-24-53_2__segment0.wav,3,1,1,2,2022-07-02 19:24:53,22.68,40.04,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--19-08-31_2__segment4.wav,3,1,1,2,2022-07-12 19:08:31,26.91,37.45,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--07-20-17_2__segment1.wav,3,1,1,2,2022-07-12 7:20:17,20.77,47.87,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--22-14-11_2__segment4.wav,3,1,1,2,2022-07-07 22:14:11,20.07,38.2,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--05-51-56_2__segment0.wav,1,0,1,2,2022-06-26 5:51:56,20.54,40.56,Queenless
../archive/sound_files/sound_files/2022-07-06--08-38-42_2__segment2.wav,3,1,1,2,2022-07-06 8:38:42,24.75,45.41,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--15-04-33_2__segment0.wav,1,0,1,2,2022-06-25 15:04:33,35.83,22.89,Queenless
../archive/sound_files/sound_files/2022-06-30--00-53-00_2__segment4.wav,2,1,1,2,2022-06-30 0:53:00,21.02,31.28,Queen_New
../archive/sound_files/sound_files/2022-07-09--06-58-12_2__segment0.wav,3,1,1,2,2022-07-09 6:58:12,19.67,43.19,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--21-51-47_2__segment1.wav,3,1,1,2,2022-07-04 21:51:47,23.03,43.37,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--00-32-00_2__segment4.wav,3,1,1,2,2022-07-11 0:32:00,20.61,44.98,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--18-10-05_2__segment5.wav,3,1,1,2,2022-07-08 18:10:05,29.45,31.29,Queen_Accepted
../archive/sound_files/sound_files/2022-07-13--03-06-31_2__segment0.wav,3,1,1,2,2022-07-13 3:06:31,17.72,46.17,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--02-48-45_2__segment5.wav,0,1,1,2,2022-06-25 2:48:45,21.74,36.03,Queenright
../archive/sound_files/sound_files/2022-07-06--20-28-23_2__segment3.wav,3,1,1,2,2022-07-06 20:28:23,21.67,42.24,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--18-04-02_2__segment1.wav,0,1,1,2,2022-06-16 18:04:02,26.73,24.63,Queenright
../archive/sound_files/sound_files/2022-06-25--10-43-26_2__segment1.wav,0,1,1,2,2022-06-25 10:43:26,35.38,30.17,Queenright
../archive/sound_files/sound_files/2022-07-07--11-20-34_2__segment4.wav,3,1,1,2,2022-07-07 11:20:34,48.39,19.94,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--07-52-11_2__segment0.wav,3,1,1,2,2022-07-05 7:52:11,28.64,47.74,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--05-44-39_2__segment3.wav,3,1,1,2,2022-07-10 5:44:39,15.5,44.33,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--00-48-36_2__segment2.wav,3,1,1,2,2022-07-10 0:48:36,17.84,42.91,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--15-12-56_2__segment5.wav,3,1,1,2,2022-07-12 15:12:56,32.89,29.52,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--06-45-34_2__segment3.wav,0,1,1,2,2022-06-25 6:45:34,21.44,36.4,Queenright
../archive/sound_files/sound_files/2022-07-11--15-24-07_2__segment3.wav,3,1,1,2,2022-07-11 15:24:07,35.07,25.15,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--20-00-05_2__segment0.wav,1,0,1,2,2022-06-25 20:00:05,25.02,35.65,Queenless
../archive/sound_files/sound_files/2022-07-15--03-08-59_2__segment0.wav,3,1,1,2,2022-07-15 3:08:59,17.17,36.95,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--16-32-31_2__segment0.wav,3,1,1,2,2022-07-06 16:32:31,28.36,32.17,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--20-09-13_2__segment2.wav,3,1,1,2,2022-07-03 20:09:13,20.76,35.78,Queen_Accepted
../archive/sound_files/sound_files/2022-06-15--05-32-54_2__segment5.wav,0,1,1,2,2022-06-15 5:32:54,18.69,26.58,Queenright
../archive/sound_files/sound_files/2022-06-29--09-18-09_2__segment2.wav,2,1,1,2,2022-06-29 9:18:09,41.06,28.84,Queen_New
../archive/sound_files/sound_files/2022-07-04--08-58-57_2__segment2.wav,3,1,1,2,2022-07-04 8:58:57,38.43,33.57,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--01-41-53_2__segment2.wav,3,1,1,2,2022-07-06 1:41:53,21.05,45.47,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--22-57-30_2__segment1.wav,3,1,1,2,2022-07-14 22:57:30,19.12,35.58,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--19-00-10_2__segment1.wav,3,1,1,2,2022-07-14 19:00:10,25.97,33.42,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--16-08-41_2__segment4.wav,2,1,1,2,2022-06-28 16:08:41,31.31,28.2,Queen_New
../archive/sound_files/sound_files/2022-07-03--22-07-30_2__segment2.wav,3,1,1,2,2022-07-03 22:07:30,18.37,34.11,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--06-20-44_2__segment2.wav,3,1,1,2,2022-07-12 6:20:44,18.47,47.31,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--00-04-21_2__segment5.wav,3,1,1,2,2022-07-09 0:04:21,18.42,39.55,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--21-27-33_2__segment3.wav,3,1,1,2,2022-07-06 21:27:33,19.83,42.31,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--04-45-13_2__segment0.wav,3,1,1,2,2022-07-10 4:45:13,16.08,43.41,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--10-03-17_2__segment4.wav,0,1,1,2,2022-06-24 10:03:17,33.81,31.83,Queenright
../archive/sound_files/sound_files/2022-07-14--17-01-03_2__segment0.wav,3,1,1,2,2022-07-14 17:01:03,29.35,31.42,Queen_Accepted
../archive/sound_files/sound_files/2022-06-29--23-53-49_2__segment1.wav,2,1,1,2,2022-06-29 23:53:49,20.79,31.62,Queen_New
../archive/sound_files/sound_files/2022-06-15--12-30-15_2__segment2.wav,0,1,1,2,2022-06-15 12:30:15,49.86,10.31,Queenright
../archive/sound_files/sound_files/2022-06-28--23-25-29_2__segment4.wav,2,1,1,2,2022-06-28 23:25:29,20.32,32.28,Queen_New
../archive/sound_files/sound_files/2022-06-16--12-10-39_2__segment3.wav,0,1,1,2,2022-06-16 12:10:39,49.45,10.93,Queenright
../archive/sound_files/sound_files/2022-07-09--05-58-53_2__segment5.wav,3,1,1,2,2022-07-09 5:58:53,16.07,41.39,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--19-00-10_2__segment3.wav,3,1,1,2,2022-07-14 19:00:10,25.97,33.42,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--11-47-55_2__segment2.wav,1,0,1,2,2022-06-26 11:47:55,51.97,12.14,Queenless
../archive/sound_files/sound_files/2022-07-10--06-43-27_2__segment5.wav,3,1,1,2,2022-07-10 6:43:27,17.09,44.29,Queen_Accepted
../archive/sound_files/sound_files/2022-07-15--06-05-42_2__segment2.wav,3,1,1,2,2022-07-15 6:05:42,16.38,35.82,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--11-11-23_2__segment2.wav,0,1,1,2,2022-06-16 11:11:23,48.31,11.94,Queenright
../archive/sound_files/sound_files/2022-07-06--00-42-40_2__segment2.wav,3,1,1,2,2022-07-06 0:42:40,20.61,45.04,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--17-38-05_2__segment2.wav,3,1,1,2,2022-07-10 17:38:05,33.44,26.54,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--15-17-36_2__segment1.wav,3,1,1,2,2022-07-07 15:17:36,30.64,28.17,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--23-51-12_2__segment0.wav,0,1,1,2,2022-06-24 23:51:12,22.85,35.81,Queenright
../archive/sound_files/sound_files/2022-07-09--18-54-22_2__segment3.wav,3,1,1,2,2022-07-09 18:54:22,26.77,35.04,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--15-24-07_2__segment0.wav,3,1,1,2,2022-07-11 15:24:07,35.07,25.15,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--19-00-10_2__segment5.wav,3,1,1,2,2022-07-14 19:00:10,25.97,33.42,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--18-01-55_2__segment1.wav,1,0,1,2,2022-06-25 18:01:55,30.93,29.56,Queenless
../archive/sound_files/sound_files/2022-07-11--05-28-37_2__segment3.wav,3,1,1,2,2022-07-11 5:28:37,17.57,43.28,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--06-24-26_2__segment2.wav,3,1,1,2,2022-07-07 6:24:26,19.9,45.26,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--18-30-44_2__segment2.wav,3,1,1,2,2022-07-06 18:30:44,26.96,34.53,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--09-58-25_2__segment2.wav,3,1,1,2,2022-07-04 9:58:25,40.42,27.3,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--07-57-34_2__segment0.wav,3,1,1,2,2022-07-09 7:57:34,29.22,43.75,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--15-56-25_2__segment2.wav,3,1,1,2,2022-07-09 15:56:25,30.34,29.93,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--17-55-02_2__segment1.wav,3,1,1,2,2022-07-09 17:55:02,29.01,32.94,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--10-37-58_2__segment1.wav,3,1,1,2,2022-07-06 10:37:58,41.14,30.87,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--14-34-31_2__segment5.wav,3,1,1,2,2022-07-06 14:34:31,32.75,26.68,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--16-08-07_2__segment5.wav,3,1,1,2,2022-07-03 16:08:07,27.56,33.38,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--00-36-44_2__segment2.wav,1,0,1,2,2022-06-27 0:36:44,18.72,38.71,Queenless
../archive/sound_files/sound_files/2022-06-16--22-59-34_2__segment1.wav,0,1,1,2,2022-06-16 22:59:34,19.91,52.48,Queenright
../archive/sound_files/sound_files/2022-07-14--19-00-10_2__segment2.wav,3,1,1,2,2022-07-14 19:00:10,25.97,33.42,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--06-28-05_2__segment5.wav,3,1,1,2,2022-07-11 6:28:05,17.9,42.76,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--12-42-27_2__segment2.wav,3,1,1,2,2022-07-10 12:42:27,50.9,11.05,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--07-20-17_2__segment2.wav,3,1,1,2,2022-07-12 7:20:17,20.77,47.87,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--03-42-38_2__segment0.wav,3,1,1,2,2022-07-06 3:42:38,21.11,45.57,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--11-02-54_2__segment5.wav,0,1,1,2,2022-06-24 11:02:54,37.56,22.52,Queenright
../archive/sound_files/sound_files/2022-07-04--13-55-26_2__segment1.wav,3,1,1,2,2022-07-04 13:55:26,41.01,23.72,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--18-41-57_2__segment3.wav,1,0,1,2,2022-06-26 18:41:57,28.79,31.9,Queenless
../archive/sound_files/sound_files/2022-06-15--13-28-45_2__segment2.wav,0,1,1,2,2022-06-15 13:28:45,45.29,12.58,Queenright
../archive/sound_files/sound_files/2022-06-25--07-45-01_2__segment5.wav,0,1,1,2,2022-06-25 7:45:01,24.69,40.72,Queenright
../archive/sound_files/sound_files/2022-07-10--01-47-45_2__segment2.wav,3,1,1,2,2022-07-10 1:47:45,17.36,43.66,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--07-31-07_2__segment4.wav,1,0,1,2,2022-06-27 7:31:07,23.83,40.34,Queenless
../archive/sound_files/sound_files/2022-06-28--13-12-04_2__segment4.wav,2,1,1,2,2022-06-28 13:12:04,41.65,17.4,Queen_New
../archive/sound_files/sound_files/2022-07-05--05-53-35_2__segment0.wav,3,1,1,2,2022-07-05 5:53:35,20.43,47.58,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--03-53-30_2__segment2.wav,1,0,1,2,2022-06-26 3:53:30,18.24,40.26,Queenless
../archive/sound_files/sound_files/2022-06-15--17-24-59_2__segment0.wav,0,1,1,2,2022-06-15 17:24:59,27.84,26.83,Queenright
../archive/sound_files/sound_files/2022-06-25--15-04-33_2__segment1.wav,1,0,1,2,2022-06-25 15:04:33,35.83,22.89,Queenless
../archive/sound_files/sound_files/2022-07-10--17-38-05_2__segment4.wav,3,1,1,2,2022-07-10 17:38:05,33.44,26.54,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--23-58-21_2__segment3.wav,0,1,1,2,2022-06-16 23:58:21,19.45,34.28,Queenright
../archive/sound_files/sound_files/2022-07-10--10-42-52_2__segment0.wav,3,1,1,2,2022-07-10 10:42:52,49.27,16.78,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--16-12-07_2__segment5.wav,3,1,1,2,2022-07-12 16:12:07,31.73,31.83,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--19-53-03_2__segment5.wav,3,1,1,2,2022-07-09 19:53:03,24.36,40.24,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--05-15-11_2__segment1.wav,0,1,1,2,2022-06-16 5:15:11,17.78,26.32,Queenright
../archive/sound_files/sound_files/2022-07-04--18-53-55_2__segment5.wav,3,1,1,2,2022-07-04 18:53:55,28.48,34.59,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--12-21-08_2__segment1.wav,3,1,1,2,2022-07-07 12:21:08,49.82,16.03,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--13-55-26_2__segment5.wav,3,1,1,2,2022-07-04 13:55:26,41.01,23.72,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--20-40-03_2__segment5.wav,1,0,1,2,2022-06-26 20:40:03,22.72,37.79,Queenless
../archive/sound_files/sound_files/2022-07-08--08-08-29_2__segment5.wav,3,1,1,2,2022-07-08 8:08:29,31.91,40.08,Queen_Accepted
